"sex","age_cat","cause","measure","city","scenario","level1","level2","level3","dose","pop_age_sex"
"male","65-69","sc_bus_ylls_ap_lung_cancer_lb",0.2331,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",105412
"female","15-19","sc_bus_ylls_ap_lung_cancer_lb",-0.00216,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",279280
"female","20-24","sc_bus_ylls_ap_lung_cancer_lb",-0.00517,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",360197
"female","25-29","sc_bus_ylls_ap_lung_cancer_lb",-0.00459,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",364423
"female","30-34","sc_bus_ylls_ap_lung_cancer_lb",0.01948,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",330341
"female","35-39","sc_bus_ylls_ap_lung_cancer_lb",0.02905,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",309304
"female","40-44","sc_bus_ylls_ap_lung_cancer_lb",-0.00445,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",275440
"female","45-49","sc_bus_ylls_ap_lung_cancer_lb",-0.04928,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",254843
"female","50-54","sc_bus_ylls_ap_lung_cancer_lb",-0.09566,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",256059
"female","55-59","sc_bus_ylls_ap_lung_cancer_lb",-0.0356,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",235548
"female","60-64","sc_bus_ylls_ap_lung_cancer_lb",-0.28721,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",189600
"female","65-69","sc_bus_ylls_ap_lung_cancer_lb",-0.22905,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",141409
"male","15-19","sc_cycle_ylls_ap_lung_cancer_ub",-0.01564,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",282736
"male","20-24","sc_cycle_ylls_ap_lung_cancer_ub",-0.03929,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",357934
"male","25-29","sc_cycle_ylls_ap_lung_cancer_ub",-0.06282,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",360031
"male","30-34","sc_cycle_ylls_ap_lung_cancer_ub",-0.10185,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",321492
"male","35-39","sc_cycle_ylls_ap_lung_cancer_ub",-0.18202,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",289808
"male","40-44","sc_cycle_ylls_ap_lung_cancer_ub",-0.15185,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",244543
"male","45-49","sc_cycle_ylls_ap_lung_cancer_ub",-0.30459,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",215491
"male","50-54","sc_cycle_ylls_ap_lung_cancer_ub",-0.41093,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",209137
"male","55-59","sc_cycle_ylls_ap_lung_cancer_ub",-0.54716,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",187551
"male","60-64","sc_cycle_ylls_ap_lung_cancer_ub",-0.93076,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",146500
"male","65-69","sc_cycle_ylls_ap_lung_cancer_ub",-0.73382,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",105412
"female","15-19","sc_cycle_ylls_ap_lung_cancer_ub",-0.01483,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",279280
"female","20-24","sc_cycle_ylls_ap_lung_cancer_ub",-0.03694,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",360197
"female","25-29","sc_cycle_ylls_ap_lung_cancer_ub",-0.05914,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",364423
"female","30-34","sc_cycle_ylls_ap_lung_cancer_ub",-0.08269,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",330341
"female","35-39","sc_cycle_ylls_ap_lung_cancer_ub",-0.17196,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",309304
"female","40-44","sc_cycle_ylls_ap_lung_cancer_ub",-0.27676,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",275440
"female","45-49","sc_cycle_ylls_ap_lung_cancer_ub",-0.20514,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",254843
"female","50-54","sc_cycle_ylls_ap_lung_cancer_ub",-0.26945,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",256059
"female","55-59","sc_cycle_ylls_ap_lung_cancer_ub",-0.22199,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",235548
"female","60-64","sc_cycle_ylls_ap_lung_cancer_ub",-0.22364,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",189600
"female","65-69","sc_cycle_ylls_ap_lung_cancer_ub",-0.33491,"bogota","Bicycling",NA,NA,"L3: lung_cancer","AP",141409
"male","15-19","sc_car_ylls_ap_lung_cancer_ub",-0.0043,"bogota","Car",NA,NA,"L3: lung_cancer","AP",282736
"male","20-24","sc_car_ylls_ap_lung_cancer_ub",-0.02057,"bogota","Car",NA,NA,"L3: lung_cancer","AP",357934
"male","25-29","sc_car_ylls_ap_lung_cancer_ub",-0.00798,"bogota","Car",NA,NA,"L3: lung_cancer","AP",360031
"male","30-34","sc_car_ylls_ap_lung_cancer_ub",-0.03256,"bogota","Car",NA,NA,"L3: lung_cancer","AP",321492
"male","35-39","sc_car_ylls_ap_lung_cancer_ub",-0.03874,"bogota","Car",NA,NA,"L3: lung_cancer","AP",289808
"male","40-44","sc_car_ylls_ap_lung_cancer_ub",-0.02391,"bogota","Car",NA,NA,"L3: lung_cancer","AP",244543
"male","45-49","sc_car_ylls_ap_lung_cancer_ub",-0.07572,"bogota","Car",NA,NA,"L3: lung_cancer","AP",215491
"male","50-54","sc_car_ylls_ap_lung_cancer_ub",-0.04991,"bogota","Car",NA,NA,"L3: lung_cancer","AP",209137
"male","55-59","sc_car_ylls_ap_lung_cancer_ub",-0.29174,"bogota","Car",NA,NA,"L3: lung_cancer","AP",187551
"male","60-64","sc_car_ylls_ap_lung_cancer_ub",-0.10388,"bogota","Car",NA,NA,"L3: lung_cancer","AP",146500
"male","65-69","sc_car_ylls_ap_lung_cancer_ub",-0.55106,"bogota","Car",NA,NA,"L3: lung_cancer","AP",105412
"female","15-19","sc_car_ylls_ap_lung_cancer_ub",-0.0037,"bogota","Car",NA,NA,"L3: lung_cancer","AP",279280
"female","20-24","sc_car_ylls_ap_lung_cancer_ub",-0.01061,"bogota","Car",NA,NA,"L3: lung_cancer","AP",360197
"female","25-29","sc_car_ylls_ap_lung_cancer_ub",-0.01557,"bogota","Car",NA,NA,"L3: lung_cancer","AP",364423
"female","30-34","sc_car_ylls_ap_lung_cancer_ub",-0.03739,"bogota","Car",NA,NA,"L3: lung_cancer","AP",330341
"female","35-39","sc_car_ylls_ap_lung_cancer_ub",-0.04613,"bogota","Car",NA,NA,"L3: lung_cancer","AP",309304
"female","40-44","sc_car_ylls_ap_lung_cancer_ub",-0.02528,"bogota","Car",NA,NA,"L3: lung_cancer","AP",275440
"female","45-49","sc_car_ylls_ap_lung_cancer_ub",-0.11134,"bogota","Car",NA,NA,"L3: lung_cancer","AP",254843
"female","50-54","sc_car_ylls_ap_lung_cancer_ub",-0.22025,"bogota","Car",NA,NA,"L3: lung_cancer","AP",256059
"female","55-59","sc_car_ylls_ap_lung_cancer_ub",-0.16577,"bogota","Car",NA,NA,"L3: lung_cancer","AP",235548
"female","60-64","sc_car_ylls_ap_lung_cancer_ub",-0.29964,"bogota","Car",NA,NA,"L3: lung_cancer","AP",189600
"female","65-69","sc_car_ylls_ap_lung_cancer_ub",-0.05556,"bogota","Car",NA,NA,"L3: lung_cancer","AP",141409
"male","15-19","sc_bus_ylls_ap_lung_cancer_ub",0.00356,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",282736
"male","20-24","sc_bus_ylls_ap_lung_cancer_ub",0.0111,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",357934
"male","25-29","sc_bus_ylls_ap_lung_cancer_ub",0.02961,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",360031
"male","30-34","sc_bus_ylls_ap_lung_cancer_ub",0.0243,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",321492
"male","35-39","sc_bus_ylls_ap_lung_cancer_ub",0.09103,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",289808
"male","40-44","sc_bus_ylls_ap_lung_cancer_ub",0.12757,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",244543
"male","45-49","sc_bus_ylls_ap_lung_cancer_ub",0.17784,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",215491
"male","50-54","sc_bus_ylls_ap_lung_cancer_ub",0.2754,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",209137
"male","55-59","sc_bus_ylls_ap_lung_cancer_ub",0.43442,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",187551
"male","60-64","sc_bus_ylls_ap_lung_cancer_ub",0.36711,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",146500
"male","65-69","sc_bus_ylls_ap_lung_cancer_ub",0.2331,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",105412
"female","15-19","sc_bus_ylls_ap_lung_cancer_ub",-0.00216,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",279280
"female","20-24","sc_bus_ylls_ap_lung_cancer_ub",-0.00517,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",360197
"female","25-29","sc_bus_ylls_ap_lung_cancer_ub",-0.00459,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",364423
"female","30-34","sc_bus_ylls_ap_lung_cancer_ub",0.01948,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",330341
"female","35-39","sc_bus_ylls_ap_lung_cancer_ub",0.02905,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",309304
"female","40-44","sc_bus_ylls_ap_lung_cancer_ub",-0.00445,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",275440
"female","45-49","sc_bus_ylls_ap_lung_cancer_ub",-0.04928,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",254843
"female","50-54","sc_bus_ylls_ap_lung_cancer_ub",-0.09566,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",256059
"female","55-59","sc_bus_ylls_ap_lung_cancer_ub",-0.0356,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",235548
"female","60-64","sc_bus_ylls_ap_lung_cancer_ub",-0.28721,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",189600
"female","65-69","sc_bus_ylls_ap_lung_cancer_ub",-0.22905,"bogota","Public Transport",NA,NA,"L3: lung_cancer","AP",141409
"male","15-19","sc_cycle_ylls_ap_COPD",-0.01854,"bogota","Bicycling",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_cycle_ylls_ap_COPD",-0.04159,"bogota","Bicycling",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_cycle_ylls_ap_COPD",-0.05512,"bogota","Bicycling",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_cycle_ylls_ap_COPD",-0.0856,"bogota","Bicycling",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_cycle_ylls_ap_COPD",-0.12945,"bogota","Bicycling",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_cycle_ylls_ap_COPD",-0.10851,"bogota","Bicycling",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_cycle_ylls_ap_COPD",-0.21399,"bogota","Bicycling",NA,NA,"L3: COPD","AP",215491
"male","50-54","sc_cycle_ylls_ap_COPD",-0.31921,"bogota","Bicycling",NA,NA,"L3: COPD","AP",209137
"male","55-59","sc_cycle_ylls_ap_COPD",-0.4442,"bogota","Bicycling",NA,NA,"L3: COPD","AP",187551
"male","60-64","sc_cycle_ylls_ap_COPD",-0.90588,"bogota","Bicycling",NA,NA,"L3: COPD","AP",146500
"male","65-69","sc_cycle_ylls_ap_COPD",-0.937,"bogota","Bicycling",NA,NA,"L3: COPD","AP",105412
"female","15-19","sc_cycle_ylls_ap_COPD",-0.01477,"bogota","Bicycling",NA,NA,"L3: COPD","AP",279280
"female","20-24","sc_cycle_ylls_ap_COPD",-0.04085,"bogota","Bicycling",NA,NA,"L3: COPD","AP",360197
"female","25-29","sc_cycle_ylls_ap_COPD",-0.04404,"bogota","Bicycling",NA,NA,"L3: COPD","AP",364423
"female","30-34","sc_cycle_ylls_ap_COPD",-0.04263,"bogota","Bicycling",NA,NA,"L3: COPD","AP",330341
"female","35-39","sc_cycle_ylls_ap_COPD",-0.07778,"bogota","Bicycling",NA,NA,"L3: COPD","AP",309304
"female","40-44","sc_cycle_ylls_ap_COPD",-0.12324,"bogota","Bicycling",NA,NA,"L3: COPD","AP",275440
"female","45-49","sc_cycle_ylls_ap_COPD",-0.09185,"bogota","Bicycling",NA,NA,"L3: COPD","AP",254843
"female","50-54","sc_cycle_ylls_ap_COPD",-0.1556,"bogota","Bicycling",NA,NA,"L3: COPD","AP",256059
"female","55-59","sc_cycle_ylls_ap_COPD",-0.15845,"bogota","Bicycling",NA,NA,"L3: COPD","AP",235548
"female","60-64","sc_cycle_ylls_ap_COPD",-0.20766,"bogota","Bicycling",NA,NA,"L3: COPD","AP",189600
"female","65-69","sc_cycle_ylls_ap_COPD",-0.40067,"bogota","Bicycling",NA,NA,"L3: COPD","AP",141409
"male","15-19","sc_car_ylls_ap_COPD",-0.00507,"bogota","Car",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_car_ylls_ap_COPD",-0.02118,"bogota","Car",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_car_ylls_ap_COPD",-0.00629,"bogota","Car",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_car_ylls_ap_COPD",-0.02656,"bogota","Car",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_car_ylls_ap_COPD",-0.02723,"bogota","Car",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_car_ylls_ap_COPD",-0.01593,"bogota","Car",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_car_ylls_ap_COPD",-0.05092,"bogota","Car",NA,NA,"L3: COPD","AP",215491
"male","50-54","sc_car_ylls_ap_COPD",-0.03846,"bogota","Car",NA,NA,"L3: COPD","AP",209137
"male","55-59","sc_car_ylls_ap_COPD",-0.23148,"bogota","Car",NA,NA,"L3: COPD","AP",187551
"male","60-64","sc_car_ylls_ap_COPD",-0.08842,"bogota","Car",NA,NA,"L3: COPD","AP",146500
"male","65-69","sc_car_ylls_ap_COPD",-0.67917,"bogota","Car",NA,NA,"L3: COPD","AP",105412
"female","15-19","sc_car_ylls_ap_COPD",-0.0036,"bogota","Car",NA,NA,"L3: COPD","AP",279280
"female","20-24","sc_car_ylls_ap_COPD",-0.01159,"bogota","Car",NA,NA,"L3: COPD","AP",360197
"female","25-29","sc_car_ylls_ap_COPD",-0.01136,"bogota","Car",NA,NA,"L3: COPD","AP",364423
"female","30-34","sc_car_ylls_ap_COPD",-0.01896,"bogota","Car",NA,NA,"L3: COPD","AP",330341
"female","35-39","sc_car_ylls_ap_COPD",-0.02043,"bogota","Car",NA,NA,"L3: COPD","AP",309304
"female","40-44","sc_car_ylls_ap_COPD",-0.01089,"bogota","Car",NA,NA,"L3: COPD","AP",275440
"female","45-49","sc_car_ylls_ap_COPD",-0.04858,"bogota","Car",NA,NA,"L3: COPD","AP",254843
"female","50-54","sc_car_ylls_ap_COPD",-0.12419,"bogota","Car",NA,NA,"L3: COPD","AP",256059
"female","55-59","sc_car_ylls_ap_COPD",-0.11513,"bogota","Car",NA,NA,"L3: COPD","AP",235548
"female","60-64","sc_car_ylls_ap_COPD",-0.26247,"bogota","Car",NA,NA,"L3: COPD","AP",189600
"female","65-69","sc_car_ylls_ap_COPD",-0.06313,"bogota","Car",NA,NA,"L3: COPD","AP",141409
"male","15-19","sc_bus_ylls_ap_COPD",0.00458,"bogota","Public Transport",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_bus_ylls_ap_COPD",0.01269,"bogota","Public Transport",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_bus_ylls_ap_COPD",0.02641,"bogota","Public Transport",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_bus_ylls_ap_COPD",0.02156,"bogota","Public Transport",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_bus_ylls_ap_COPD",0.0663,"bogota","Public Transport",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_bus_ylls_ap_COPD",0.0933,"bogota","Public Transport",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_bus_ylls_ap_COPD",0.1301,"bogota","Public Transport",NA,NA,"L3: COPD","AP",215491
"male","50-54","sc_bus_ylls_ap_COPD",0.21767,"bogota","Public Transport",NA,NA,"L3: COPD","AP",209137
"male","55-59","sc_bus_ylls_ap_COPD",0.35412,"bogota","Public Transport",NA,NA,"L3: COPD","AP",187551
"male","60-64","sc_bus_ylls_ap_COPD",0.38135,"bogota","Public Transport",NA,NA,"L3: COPD","AP",146500
"male","65-69","sc_bus_ylls_ap_COPD",0.31446,"bogota","Public Transport",NA,NA,"L3: COPD","AP",105412
"female","15-19","sc_bus_ylls_ap_COPD",-0.00184,"bogota","Public Transport",NA,NA,"L3: COPD","AP",279280
"female","20-24","sc_bus_ylls_ap_COPD",-0.00513,"bogota","Public Transport",NA,NA,"L3: COPD","AP",360197
"female","25-29","sc_bus_ylls_ap_COPD",-0.00268,"bogota","Public Transport",NA,NA,"L3: COPD","AP",364423
"female","30-34","sc_bus_ylls_ap_COPD",0.01091,"bogota","Public Transport",NA,NA,"L3: COPD","AP",330341
"female","35-39","sc_bus_ylls_ap_COPD",0.01441,"bogota","Public Transport",NA,NA,"L3: COPD","AP",309304
"female","40-44","sc_bus_ylls_ap_COPD",0.00012,"bogota","Public Transport",NA,NA,"L3: COPD","AP",275440
"female","45-49","sc_bus_ylls_ap_COPD",-0.01959,"bogota","Public Transport",NA,NA,"L3: COPD","AP",254843
"female","50-54","sc_bus_ylls_ap_COPD",-0.04902,"bogota","Public Transport",NA,NA,"L3: COPD","AP",256059
"female","55-59","sc_bus_ylls_ap_COPD",-0.01557,"bogota","Public Transport",NA,NA,"L3: COPD","AP",235548
"female","60-64","sc_bus_ylls_ap_COPD",-0.23883,"bogota","Public Transport",NA,NA,"L3: COPD","AP",189600
"female","65-69","sc_bus_ylls_ap_COPD",-0.24528,"bogota","Public Transport",NA,NA,"L3: COPD","AP",141409
"male","15-19","sc_cycle_ylls_ap_COPD_lb",-0.01854,"bogota","Bicycling",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_cycle_ylls_ap_COPD_lb",-0.04159,"bogota","Bicycling",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_cycle_ylls_ap_COPD_lb",-0.05512,"bogota","Bicycling",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_cycle_ylls_ap_COPD_lb",-0.0856,"bogota","Bicycling",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_cycle_ylls_ap_COPD_lb",-0.12945,"bogota","Bicycling",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_cycle_ylls_ap_COPD_lb",-0.10851,"bogota","Bicycling",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_cycle_ylls_ap_COPD_lb",-0.21399,"bogota","Bicycling",NA,NA,"L3: COPD","AP",215491
"male","50-54","sc_cycle_ylls_ap_COPD_lb",-0.31921,"bogota","Bicycling",NA,NA,"L3: COPD","AP",209137
"male","55-59","sc_cycle_ylls_ap_COPD_lb",-0.4442,"bogota","Bicycling",NA,NA,"L3: COPD","AP",187551
"male","60-64","sc_cycle_ylls_ap_COPD_lb",-0.90588,"bogota","Bicycling",NA,NA,"L3: COPD","AP",146500
"male","65-69","sc_cycle_ylls_ap_COPD_lb",-0.937,"bogota","Bicycling",NA,NA,"L3: COPD","AP",105412
"female","15-19","sc_cycle_ylls_ap_COPD_lb",-0.01477,"bogota","Bicycling",NA,NA,"L3: COPD","AP",279280
"female","20-24","sc_cycle_ylls_ap_COPD_lb",-0.04085,"bogota","Bicycling",NA,NA,"L3: COPD","AP",360197
"female","25-29","sc_cycle_ylls_ap_COPD_lb",-0.04404,"bogota","Bicycling",NA,NA,"L3: COPD","AP",364423
"female","30-34","sc_cycle_ylls_ap_COPD_lb",-0.04263,"bogota","Bicycling",NA,NA,"L3: COPD","AP",330341
"female","35-39","sc_cycle_ylls_ap_COPD_lb",-0.07778,"bogota","Bicycling",NA,NA,"L3: COPD","AP",309304
"female","40-44","sc_cycle_ylls_ap_COPD_lb",-0.12324,"bogota","Bicycling",NA,NA,"L3: COPD","AP",275440
"female","45-49","sc_cycle_ylls_ap_COPD_lb",-0.09185,"bogota","Bicycling",NA,NA,"L3: COPD","AP",254843
"female","50-54","sc_cycle_ylls_ap_COPD_lb",-0.1556,"bogota","Bicycling",NA,NA,"L3: COPD","AP",256059
"female","55-59","sc_cycle_ylls_ap_COPD_lb",-0.15845,"bogota","Bicycling",NA,NA,"L3: COPD","AP",235548
"female","60-64","sc_cycle_ylls_ap_COPD_lb",-0.20766,"bogota","Bicycling",NA,NA,"L3: COPD","AP",189600
"female","65-69","sc_cycle_ylls_ap_COPD_lb",-0.40067,"bogota","Bicycling",NA,NA,"L3: COPD","AP",141409
"male","15-19","sc_car_ylls_ap_COPD_lb",-0.00507,"bogota","Car",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_car_ylls_ap_COPD_lb",-0.02118,"bogota","Car",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_car_ylls_ap_COPD_lb",-0.00629,"bogota","Car",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_car_ylls_ap_COPD_lb",-0.02656,"bogota","Car",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_car_ylls_ap_COPD_lb",-0.02723,"bogota","Car",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_car_ylls_ap_COPD_lb",-0.01593,"bogota","Car",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_car_ylls_ap_COPD_lb",-0.05092,"bogota","Car",NA,NA,"L3: COPD","AP",215491
"male","50-54","sc_car_ylls_ap_COPD_lb",-0.03846,"bogota","Car",NA,NA,"L3: COPD","AP",209137
"male","55-59","sc_car_ylls_ap_COPD_lb",-0.23148,"bogota","Car",NA,NA,"L3: COPD","AP",187551
"male","60-64","sc_car_ylls_ap_COPD_lb",-0.08842,"bogota","Car",NA,NA,"L3: COPD","AP",146500
"male","65-69","sc_car_ylls_ap_COPD_lb",-0.67917,"bogota","Car",NA,NA,"L3: COPD","AP",105412
"female","15-19","sc_car_ylls_ap_COPD_lb",-0.0036,"bogota","Car",NA,NA,"L3: COPD","AP",279280
"female","20-24","sc_car_ylls_ap_COPD_lb",-0.01159,"bogota","Car",NA,NA,"L3: COPD","AP",360197
"female","25-29","sc_car_ylls_ap_COPD_lb",-0.01136,"bogota","Car",NA,NA,"L3: COPD","AP",364423
"female","30-34","sc_car_ylls_ap_COPD_lb",-0.01896,"bogota","Car",NA,NA,"L3: COPD","AP",330341
"female","35-39","sc_car_ylls_ap_COPD_lb",-0.02043,"bogota","Car",NA,NA,"L3: COPD","AP",309304
"female","40-44","sc_car_ylls_ap_COPD_lb",-0.01089,"bogota","Car",NA,NA,"L3: COPD","AP",275440
"female","45-49","sc_car_ylls_ap_COPD_lb",-0.04858,"bogota","Car",NA,NA,"L3: COPD","AP",254843
"female","50-54","sc_car_ylls_ap_COPD_lb",-0.12419,"bogota","Car",NA,NA,"L3: COPD","AP",256059
"female","55-59","sc_car_ylls_ap_COPD_lb",-0.11513,"bogota","Car",NA,NA,"L3: COPD","AP",235548
"female","60-64","sc_car_ylls_ap_COPD_lb",-0.26247,"bogota","Car",NA,NA,"L3: COPD","AP",189600
"female","65-69","sc_car_ylls_ap_COPD_lb",-0.06313,"bogota","Car",NA,NA,"L3: COPD","AP",141409
"male","15-19","sc_bus_ylls_ap_COPD_lb",0.00458,"bogota","Public Transport",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_bus_ylls_ap_COPD_lb",0.01269,"bogota","Public Transport",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_bus_ylls_ap_COPD_lb",0.02641,"bogota","Public Transport",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_bus_ylls_ap_COPD_lb",0.02156,"bogota","Public Transport",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_bus_ylls_ap_COPD_lb",0.0663,"bogota","Public Transport",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_bus_ylls_ap_COPD_lb",0.0933,"bogota","Public Transport",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_bus_ylls_ap_COPD_lb",0.1301,"bogota","Public Transport",NA,NA,"L3: COPD","AP",215491
"male","50-54","sc_bus_ylls_ap_COPD_lb",0.21767,"bogota","Public Transport",NA,NA,"L3: COPD","AP",209137
"male","55-59","sc_bus_ylls_ap_COPD_lb",0.35412,"bogota","Public Transport",NA,NA,"L3: COPD","AP",187551
"male","60-64","sc_bus_ylls_ap_COPD_lb",0.38135,"bogota","Public Transport",NA,NA,"L3: COPD","AP",146500
"male","65-69","sc_bus_ylls_ap_COPD_lb",0.31446,"bogota","Public Transport",NA,NA,"L3: COPD","AP",105412
"female","15-19","sc_bus_ylls_ap_COPD_lb",-0.00184,"bogota","Public Transport",NA,NA,"L3: COPD","AP",279280
"female","20-24","sc_bus_ylls_ap_COPD_lb",-0.00513,"bogota","Public Transport",NA,NA,"L3: COPD","AP",360197
"female","25-29","sc_bus_ylls_ap_COPD_lb",-0.00268,"bogota","Public Transport",NA,NA,"L3: COPD","AP",364423
"female","30-34","sc_bus_ylls_ap_COPD_lb",0.01091,"bogota","Public Transport",NA,NA,"L3: COPD","AP",330341
"female","35-39","sc_bus_ylls_ap_COPD_lb",0.01441,"bogota","Public Transport",NA,NA,"L3: COPD","AP",309304
"female","40-44","sc_bus_ylls_ap_COPD_lb",0.00012,"bogota","Public Transport",NA,NA,"L3: COPD","AP",275440
"female","45-49","sc_bus_ylls_ap_COPD_lb",-0.01959,"bogota","Public Transport",NA,NA,"L3: COPD","AP",254843
"female","50-54","sc_bus_ylls_ap_COPD_lb",-0.04902,"bogota","Public Transport",NA,NA,"L3: COPD","AP",256059
"female","55-59","sc_bus_ylls_ap_COPD_lb",-0.01557,"bogota","Public Transport",NA,NA,"L3: COPD","AP",235548
"female","60-64","sc_bus_ylls_ap_COPD_lb",-0.23883,"bogota","Public Transport",NA,NA,"L3: COPD","AP",189600
"female","65-69","sc_bus_ylls_ap_COPD_lb",-0.24528,"bogota","Public Transport",NA,NA,"L3: COPD","AP",141409
"male","15-19","sc_cycle_ylls_ap_COPD_ub",-0.01854,"bogota","Bicycling",NA,NA,"L3: COPD","AP",282736
"male","20-24","sc_cycle_ylls_ap_COPD_ub",-0.04159,"bogota","Bicycling",NA,NA,"L3: COPD","AP",357934
"male","25-29","sc_cycle_ylls_ap_COPD_ub",-0.05512,"bogota","Bicycling",NA,NA,"L3: COPD","AP",360031
"male","30-34","sc_cycle_ylls_ap_COPD_ub",-0.0856,"bogota","Bicycling",NA,NA,"L3: COPD","AP",321492
"male","35-39","sc_cycle_ylls_ap_COPD_ub",-0.12945,"bogota","Bicycling",NA,NA,"L3: COPD","AP",289808
"male","40-44","sc_cycle_ylls_ap_COPD_ub",-0.10851,"bogota","Bicycling",NA,NA,"L3: COPD","AP",244543
"male","45-49","sc_cycle_ylls_ap_COPD_ub",-0.21399,"bogota","Bicycling",NA,NA,"L3: COPD","AP",215491
